date,close,sp500,nasdaq100,DoeJonesIA,USDtoCNY,USDtoEUR,USDtoJPY,AnalogDevice,Jabil,Microsoft,Nidec,Qualcomm,TSMC,CPI,USA MSCI,will5000
2011-06-22T00:00:00.000Z,46.087143,1287.140015,2235.75,12109.66992,6.463,0.6973,80.37,37.32,19.450001,24.65,11.595,53.990002,12.92,3.558828,1125.6,53.34
2011-06-23T00:00:00.000Z,47.318573,1283.5,2255.050049,12050,6.4678,0.7012,80.5,37.98,19.1,24.629999,11.625,54.959999,12.84,3.558828,1125.6,53.25
2011-06-24T00:00:00.000Z,46.62143,1268.449951,2217.060059,11934.58008,6.475,0.7046,80.43,37.32,19.139999,24.299999,11.74,54.189999,12.4,3.558828,1125.6,52.68
2011-06-27T00:00:00.000Z,47.434284,1280.099976,2252.23999,12043.55957,6.4825,0.7001,80.77,37.84,19.35,25.200001,11.73,54.75,12.53,3.558828,1125.6,53.14
2011-06-28T00:00:00.000Z,47.894287,1296.670044,2285.75,12188.69043,6.4695,0.696,81.05,38.279999,19.540001,25.799999,11.65,55.450001,12.82,3.558828,1125.6,53.86
2011-06-29T00:00:00.000Z,47.72,1307.410034,2294.429932,12261.41992,6.4634,0.6927,80.75,38.299999,19.690001,25.620001,11.685,55.43,12.35,3.558828,1125.6,54.3
2011-06-30T00:00:00.000Z,47.952858,1320.640015,2325.070068,12414.33984,6.4642,0.6894,80.71,39.139999,20.200001,26,11.68,56.790001,12.61,3.558828,1125.6,54.82
2011-07-01T00:00:00.000Z,49.037144,1339.670044,2361.389893,12582.76953,6.465,0.6885,80.83,39.970001,20.77,26.02,11.64,57.880001,12.91,3.628716,1099.4,55.62
2011-07-05T00:00:00.000Z,49.91857,1337.880005,2371.209961,12569.87012,6.4681,0.6933,81.08,39.459999,20.440001,26.030001,11.635,58.139999,12.72,3.628716,1099.4,55.59
2011-07-06T00:00:00.000Z,50.251427,1339.219971,2378.580078,12626.01953,6.468,0.6985,80.88,39.630001,20.83,26.33,11.835,58.700001,12.53,3.628716,1099.4,55.7
2011-07-07T00:00:00.000Z,51.028572,1353.219971,2412.889893,12719.49023,6.4657,0.6963,81.27,40.189999,21.32,26.77,11.93,59.259998,12.76,3.628716,1099.4,56.32
2011-07-08T00:00:00.000Z,51.387142,1343.800049,2405.889893,12657.2002,6.4645,0.7007,80.64,39.619999,21.35,26.92,11.845,59.360001,12.62,3.628716,1099.4,55.95
2011-07-11T00:00:00.000Z,50.57143,1319.48999,2362,12505.75977,6.4672,0.7126,80.34,38.540001,20.190001,26.629999,11.71,58.240002,12.37,3.628716,1099.4,54.89
2011-07-12T00:00:00.000Z,50.535713,1313.640015,2343.790039,12446.87988,6.4723,0.7155,79.46,36.560001,19.950001,26.540001,11.775,56.52,12.24,3.628716,1099.4,54.65
2011-07-13T00:00:00.000Z,51.145714,1317.719971,2352.429932,12491.61035,6.4678,0.7053,78.86,36.259998,20.209999,26.629999,12.06,56.09,12.44,3.628716,1099.4,54.87
2011-07-14T00:00:00.000Z,51.11,1308.869995,2325.060059,12437.12012,6.46,0.7069,79.01,35.889999,19.709999,26.469999,12.12,54.919998,12.15,3.628716,1099.4,54.42
2011-07-15T00:00:00.000Z,52.131428,1316.140015,2356.669922,12479.73047,6.462,0.7066,79.14,35.77,19.790001,26.780001,12.105,54.959999,12.22,3.628716,1099.4,54.77
2011-07-18T00:00:00.000Z,53.4,1305.439941,2344.01001,12385.16016,6.469,0.7089,79.04,35.459999,19.290001,26.59,11.93,55.279999,12.14,3.628716,1099.4,54.25
2011-07-19T00:00:00.000Z,53.835712,1326.72998,2398.169922,12587.41992,6.4635,0.7064,79.18,36.09,20.030001,27.540001,12.135,56.98,12.22,3.628716,1099.4,55.18
2011-07-20T00:00:00.000Z,55.271427,1325.839966,2387.800049,12571.91016,6.4588,0.7034,78.82,36.110001,19.83,27.059999,12.535,57.299999,12.47,3.628716,1099.4,55.13
2011-07-21T00:00:00.000Z,55.327145,1343.800049,2404.23999,12724.41016,6.4545,0.6933,78.56,36.490002,19.83,27.1,12.36,56.939999,12.57,3.628716,1099.4,55.83
2011-07-22T00:00:00.000Z,56.185715,1345.02002,2429.5,12681.16016,6.4474,0.6966,78.54,37.060001,20.26,27.530001,12.6,57.459999,12.98,3.628716,1099.4,55.91
2011-07-25T00:00:00.000Z,56.92857,1337.430054,2424.149902,12592.79981,6.4448,0.6957,78.31,36.400002,19.93,27.91,12.26,56.810001,12.75,3.628716,1099.4,55.53
2011-07-26T00:00:00.000Z,57.63,1331.939941,2429.449951,12501.29981,6.4415,0.689,77.99,36.790001,19.959999,28.08,12.385,56.540001,12.9,3.628716,1099.4,55.28
2011-07-27T00:00:00.000Z,56.084286,1304.890015,2367.159912,12302.54981,6.4436,0.6961,77.94,34.849998,18.950001,27.33,12.47,54.59,12.56,3.628716,1099.4,54.07
2011-07-28T00:00:00.000Z,55.974285,1300.670044,2371.77002,12240.11035,6.4424,0.6978,77.83,34.689999,18.559999,27.719999,12.365,54.990002,12.31,3.628716,1099.4,53.91
2011-07-29T00:00:00.000Z,55.782856,1292.280029,2362.810059,12143.24023,6.437,0.6946,76.76,34.400002,18.309999,27.4,12.42,54.779999,12.36,3.628716,1099.4,53.61
2011-08-01T00:00:00.000Z,56.67857,1286.939941,2354.050049,12132.49023,6.4339,0.7014,77.57,34.080002,17.77,27.27,12.3,54.119999,12.53,3.771208,1030.9,53.4
2011-08-02T00:00:00.000Z,55.55857,1254.050049,2292.850098,11866.62012,6.4381,0.7046,77.3,32.98,16.690001,26.799999,12.04,53.009998,12.19,3.771208,1030.9,51.98
2011-08-03T00:00:00.000Z,56.08143,1260.339966,2312.780029,11896.44043,6.4343,0.6981,77.14,33.5,17.110001,26.92,11.975,53.73,12.16,3.771208,1030.9,52.27
2011-08-04T00:00:00.000Z,53.91,1200.069946,2207.199951,11383.67969,6.4383,0.7088,79.08,31.629999,15.68,25.940001,11.1,51.25,11.58,3.771208,1030.9,49.63
2011-08-05T00:00:00.000Z,53.374287,1199.380005,2194.379883,11444.61035,6.4406,0.7002,78.47,31.5,15.54,25.68,11.365,51.02,11.56,3.771208,1030.9,49.42
2011-08-08T00:00:00.000Z,50.458572,1119.459961,2060.290039,10809.84961,6.4352,0.7054,77.68,30.18,14.08,24.48,10.75,47.290001,10.94,3.771208,1030.9,45.93
2011-08-09T00:00:00.000Z,53.43,1172.530029,2160.790039,11239.76953,6.4308,0.6958,77.14,31,15.53,25.58,11.33,49.889999,11.5,3.771208,1030.9,48.31
2011-08-10T00:00:00.000Z,51.955715,1120.76001,2073.090088,10719.94043,6.4177,0.7055,76.82,30.67,14.61,24.200001,10.93,47.259998,11.07,3.771208,1030.9,46.29
2011-08-11T00:00:00.000Z,53.385715,1172.640015,2167.070068,11143.30957,6.3945,0.7021,76.94,31.5,16.26,25.190001,11.06,49.549999,11.52,3.771208,1030.9,48.47
2011-08-12T00:00:00.000Z,53.855713,1178.810059,2182.050049,11269.01953,6.3897,0.7018,76.68,31.49,16.25,25.1,10.83,50.5,11.46,3.771208,1030.9,48.7
2011-08-15T00:00:00.000Z,54.772858,1204.48999,2214.120117,11482.90039,6.3908,0.6922,76.82,32.080002,16.629999,25.51,10.94,51.259998,11.67,3.771208,1030.9,49.82
2011-08-16T00:00:00.000Z,54.354286,1192.76001,2194.27002,11405.92969,6.3828,0.6942,76.74,31.35,16.42,25.35,10.835,51.07,11.52,3.771208,1030.9,49.28
2011-08-17T00:00:00.000Z,54.34857,1193.890015,2181.620117,11410.20996,6.3872,0.6926,76.62,31.690001,16.18,25.25,10.72,51.009998,11.51,3.771208,1030.9,49.28
2011-08-18T00:00:00.000Z,52.29286,1140.650024,2073.030029,10990.58008,6.3883,0.6979,76.64,30.889999,14.27,24.67,9.92,47.950001,11.05,3.771208,1030.9,46.99
2011-08-19T00:00:00.000Z,50.861427,1123.530029,2038.219971,10817.65039,6.3915,0.6946,76.55,30.799999,14.22,24.049999,9.82,46.52,10.94,3.771208,1030.9,46.26
2011-08-22T00:00:00.000Z,50.92,1123.819946,2044.72998,10854.65039,6.4005,0.6964,76.93,31.200001,14.12,23.98,9.94,46.400002,11.24,3.771208,1030.9,46.23
2011-08-23T00:00:00.000Z,53.37143,1162.349976,2129.27002,11176.75977,6.3984,0.6926,76.66,32.759998,14.88,24.719999,10.205,48.060001,11.84,3.771208,1030.9,47.88
2011-08-24T00:00:00.000Z,53.74,1177.599976,2145.040039,11320.70996,6.3885,0.6938,77.02,32.349998,15.02,24.9,10.065,47.93,11.74,3.771208,1030.9,48.52
2011-08-25T00:00:00.000Z,53.388573,1159.27002,2108.209961,11149.82031,6.3904,0.6954,77.4,31.790001,14.77,24.57,10.13,46.950001,11.35,3.771208,1030.9,47.69
2011-08-26T00:00:00.000Z,54.797142,1176.800049,2161.969971,11284.54004,6.3872,0.6897,76.67,32.380001,15.46,25.25,10.32,48.939999,11.81,3.771208,1030.9,48.52
2011-08-29T00:00:00.000Z,55.71,1210.079956,2223.959961,11539.25,6.3812,0.6892,76.95,33.119999,16.51,25.84,10.675,50.919998,12.13,3.771208,1030.9,50.03
2011-08-30T00:00:00.000Z,55.712856,1212.920044,2237.689941,11559.9502,6.3808,0.6924,76.72,33.119999,16.59,26.23,10.79,51.240002,11.97,3.771208,1030.9,50.2
2011-08-31T00:00:00.000Z,54.975716,1218.890015,2241.01001,11613.53027,6.379,0.6955,76.76,33.02,16.85,26.6,10.985,51.459999,11.97,3.771208,1030.9,50.42
2011-09-01T00:00:00.000Z,54.432858,1204.420044,2219.050049,11493.57031,6.3815,0.7012,76.89,32.84,16.74,26.209999,10.68,51.060001,11.89,3.868357,949.4,49.75
2011-09-02T00:00:00.000Z,53.435715,1173.969971,2167.830078,11240.25977,6.383,0.7039,76.81,32.009998,16.370001,25.799999,10.53,49.68,11.66,3.868357,949.4,48.45
2011-09-06T00:00:00.000Z,54.248573,1165.23999,2167.600098,11139.29981,6.3905,0.7143,77.53,31.610001,15.91,25.51,9.925,49.450001,11.52,3.868357,949.4,48.1
2011-09-07T00:00:00.000Z,54.84714,1198.619995,2223.75,11414.86035,6.393,0.7093,77.35,32.73,16.84,26,10.185,51.689999,12.05,3.868357,949.4,49.58
2011-09-08T00:00:00.000Z,54.877144,1185.900024,2214.290039,11295.80957,6.3838,0.7203,77.56,32.66,16.43,26.219999,9.87,51.549999,12,3.868357,949.4,49.01
2011-09-09T00:00:00.000Z,53.925713,1154.22998,2163.659912,10992.12988,6.3882,0.7324,77.59,32.110001,15.76,25.74,9.5,50.400002,11.88,3.868357,949.4,47.71
2011-09-12T00:00:00.000Z,54.27714,1162.27002,2191.840088,11061.12012,6.3884,0.7313,77.19,32.830002,16.030001,25.889999,9.68,51.389999,11.94,3.868357,949.4,48.03
2011-09-13T00:00:00.000Z,54.945713,1172.869995,2220.580078,11105.84961,6.399,0.7308,76.95,33.279999,16.76,26.040001,9.985,52.32,11.96,3.868357,949.4,48.55
2011-09-14T00:00:00.000Z,55.614285,1188.680054,2252.75,11246.73047,6.392,0.7275,76.72,34.400002,17.469999,26.5,9.9,53.07,11.82,3.868357,949.4,49.24
2011-09-15T00:00:00.000Z,56.137142,1209.109985,2286.560059,11433.17969,6.389,0.7202,76.72,34.360001,17.639999,26.99,10.125,53.630001,12.11,3.868357,949.4,50.04
2011-09-16T00:00:00.000Z,57.214287,1216.01001,2306.090088,11509.08984,6.383,0.7247,76.8,34.599998,17.66,27.120001,10.34,53.869999,12.41,3.868357,949.4,50.26
2011-09-19T00:00:00.000Z,58.804287,1204.089966,2308.76001,11401.00977,6.3866,0.7308,76.68,34.59,17.51,27.209999,10.215,53.669998,12.22,3.868357,949.4,49.76
2011-09-20T00:00:00.000Z,59.064285,1202.089966,2295.889893,11408.66016,6.3841,0.7296,76.4,34.169998,17.290001,26.98,10.26,53.110001,12.12,3.868357,949.4,49.55
2011-09-21T00:00:00.000Z,58.877144,1166.76001,2258.300049,11124.83984,6.3821,0.7367,76.63,33.240002,16.84,25.99,10.08,51.66,11.92,3.868357,949.4,48.07
2011-09-22T00:00:00.000Z,57.40286,1129.560059,2184.590088,10733.83008,6.3888,0.7428,76.26,32.080002,16.08,25.059999,9.82,50.029999,11.52,3.868357,949.4,46.5
2011-09-23T00:00:00.000Z,57.75714,1136.430054,2206.860107,10771.48047,6.388,0.7409,76.6,32.849998,16.280001,25.059999,9.955,50.290001,11.71,3.868357,949.4,46.83
2011-09-26T00:00:00.000Z,57.595715,1162.949951,2234.280029,11043.86035,6.398,0.7389,76.44,32.630001,16.73,25.440001,9.99,50.580002,11.56,3.868357,949.4,47.87
2011-09-27T00:00:00.000Z,57.037144,1175.380005,2253.550049,11190.69043,6.3984,0.7359,76.7,33.599998,17.379999,25.67,10.33,51.779999,12.02,3.868357,949.4,48.46
2011-09-28T00:00:00.000Z,56.715714,1151.060059,2220.840088,11010.90039,6.394,0.7389,76.54,32.549999,18.84,25.58,10.18,51.060001,11.77,3.868357,949.4,47.33
2011-09-29T00:00:00.000Z,55.795715,1160.400024,2197.679932,11153.98047,6.3974,0.7356,76.73,32.41,18.65,25.450001,10.35,50.130001,11.81,3.868357,949.4,47.71
2011-09-30T00:00:00.000Z,54.474285,1131.420044,2139.179932,10913.37988,6.3822,0.747,77.05,31.25,17.790001,24.889999,10.035,48.630001,11.43,3.868357,949.4,46.52
2011-10-03T00:00:00.000Z,53.514286,1099.22998,2085.040039,10655.29981,6.375,0.7594,76.62,31.07,17.040001,24.530001,9.78,47.650002,11.31,3.5252,1057.6,45.02
2011-10-04T00:00:00.000Z,53.214287,1123.949951,2129.209961,10808.70996,6.375,0.7486,76.83,32.310001,18.030001,25.34,10.14,49.43,11.74,3.5252,1057.6,46.22
2011-10-05T00:00:00.000Z,54.035713,1144.030029,2182.77002,10939.9502,6.375,0.7493,76.79,33.450001,18.700001,25.889999,10.12,50.77,11.82,3.5252,1057.6,47.08
2011-10-06T00:00:00.000Z,53.91,1164.969971,2217.98999,11123.33008,6.379,0.7446,76.69,33.93,18.870001,26.34,10.27,50.869999,11.83,3.5252,1057.6,48.01
2011-10-07T00:00:00.000Z,52.82857,1155.459961,2202.76001,11103.12012,6.375,0.7475,76.73,34.25,18.6,26.25,10.475,50.23,11.8,3.5252,1057.6,47.5
2011-10-10T00:00:00.000Z,55.544285,1194.890015,2278.649902,11433.17969,6.3483,0.7329,76.67,34.970001,20.15,26.940001,10.545,52.09,12.02,3.5252,1057.6,49.15
2011-10-11T00:00:00.000Z,57.184284,1195.540039,2294.919922,11416.29981,6.375,0.7329,76.71,34.66,19.83,27,10.275,51.650002,11.86,3.5252,1057.6,49.21
2011-10-12T00:00:00.000Z,57.455715,1207.25,2307.179932,11518.84961,6.3593,0.7253,77.1,34.889999,20.18,26.959999,10.195,52.040001,12.16,3.5252,1057.6,49.75
2011-10-13T00:00:00.000Z,58.34714,1203.660034,2326.879883,11478.12988,6.383,0.7259,76.9,35.689999,20.040001,27.18,10.135,53.310001,12.17,3.5252,1057.6,49.65
2011-10-14T00:00:00.000Z,60.285713,1224.579956,2371.939941,11644.49023,6.379,0.7206,77.21,35.82,20.07,27.27,10.22,54.98,12.3,3.5252,1057.6,50.52
2011-10-17T00:00:00.000Z,59.998573,1200.859985,2334.379883,11397,6.3701,0.7278,76.84,34.77,19.610001,26.98,9.955,53.639999,12.01,3.5252,1057.6,49.47
2011-10-18T00:00:00.000Z,60.32,1225.380005,2364.870117,11577.04981,6.3809,0.728,76.78,35.68,20.059999,27.309999,10.1,54.560001,12.21,3.5252,1057.6,50.54
2011-10-19T00:00:00.000Z,56.945713,1209.880005,2316.810059,11504.62012,6.3777,0.7269,76.84,34.82,19.540001,27.129999,9.81,52.599998,12.11,3.5252,1057.6,49.85
2011-10-20T00:00:00.000Z,56.47286,1215.390015,2306.290039,11541.78027,6.3843,0.7258,76.88,34.130001,19.299999,27.040001,9.4,52.009998,11.81,3.5252,1057.6,50.07
2011-10-21T00:00:00.000Z,56.124287,1238.25,2335.929932,11808.79004,6.3838,0.7196,76.29,35.130001,19.92,27.16,9.785,52.02,12.18,3.5252,1057.6,51.03
2011-10-24T00:00:00.000Z,57.967144,1254.189941,2384.419922,11913.62012,6.3752,0.7181,76.2,36.07,20.57,27.190001,10.145,53.610001,12.48,3.5252,1057.6,51.86
2011-10-25T00:00:00.000Z,56.824287,1229.050049,2335.870117,11706.62012,6.361,0.719,76.12,35.939999,19.73,26.809999,10.055,52.32,12.19,3.5252,1057.6,50.77
2011-10-26T00:00:00.000Z,57.228573,1242,2334.790039,11869.04004,6.3538,0.7193,76.18,36.18,20.16,26.59,10.855,51.599998,12.25,3.5252,1057.6,51.35
2011-10-27T00:00:00.000Z,57.81286,1284.589966,2399.830078,12208.54981,6.3595,0.7049,75.98,37.25,21.120001,27.25,11.27,53.52,12.95,3.5252,1057.6,53.18
2011-10-28T00:00:00.000Z,57.85,1285.089966,2401.290039,12231.11035,6.3588,0.7068,75.82,37.700001,21.32,26.98,11.04,53.23,12.74,3.5252,1057.6,53.17
2011-10-31T00:00:00.000Z,57.825714,1253.300049,2360.080078,11955.00977,6.3552,0.7216,78.32,36.57,20.559999,26.629999,10.265,51.599998,12.62,3.5252,1057.6,51.88
2011-11-01T00:00:00.000Z,56.644287,1218.280029,2298.370117,11657.95996,6.355,0.7301,78.31,35.43,19.709999,25.99,10.17,50.139999,12.45,3.394378,1051.8,50.36
2011-11-02T00:00:00.000Z,56.772858,1237.900024,2318.320068,11836.04004,6.3561,0.7274,78.15,35.5,19.799999,26.01,10.29,52.18,12.72,3.394378,1051.8,51.23
2011-11-03T00:00:00.000Z,57.58143,1261.150024,2367.709961,12044.46973,6.3514,0.7239,78.06,36.59,20.610001,26.530001,10.35,56.110001,12.9,3.394378,1051.8,52.23
2011-11-04T00:00:00.000Z,57.177143,1253.22998,2356.320068,11983.24023,6.341,0.7248,78.24,37.25,20.59,26.25,10.345,56.5,12.98,3.394378,1051.8,51.96
2011-11-07T00:00:00.000Z,57.104286,1261.119995,2371.040039,12068.38965,6.3498,0.7261,78.08,36.740002,20.709999,26.799999,10.535,56.919998,13,3.394378,1051.8,52.19
2011-11-08T00:00:00.000Z,58.032856,1275.920044,2400.01001,12170.17969,6.3468,0.7227,77.71,37.130001,21.01,27.16,10.495,57.029999,12.93,3.394378,1051.8,52.81
2011-11-09T00:00:00.000Z,56.46857,1229.099976,2314.100098,11780.94043,6.3404,0.738,77.77,35.25,19.83,26.200001,10.165,55.41,12.48,3.394378,1051.8,50.82
2011-11-10T00:00:00.000Z,55.03143,1239.699951,2312.070068,11893.86035,6.3467,0.7349,77.66,35.889999,20.27,26.280001,10.175,55.209999,12.67,3.394378,1051.8,51.23
2011-11-11T00:00:00.000Z,54.945713,1263.849976,2355.780029,12153.67969,6.342,0.7272,77.14,36.860001,20.91,26.91,10.45,56.619999,12.95,3.394378,1051.8,52.25
2011-11-14T00:00:00.000Z,54.18,1251.780029,2341.320068,12078.98047,6.3557,0.7337,77.1,36.369999,20.690001,26.76,10.635,57.099998,12.98,3.394378,1051.8,51.77
2011-11-15T00:00:00.000Z,55.547142,1257.810059,2366.23999,12096.16016,6.3473,0.7389,77.09,36.66,21.139999,26.74,10.555,57.400002,13.08,3.394378,1051.8,52.06
2011-11-16T00:00:00.000Z,54.967144,1236.910034,2324.370117,11905.58984,6.3451,0.743,77.07,36.549999,20.860001,26.07,10.345,56.880001,12.74,3.394378,1051.8,51.22
2011-11-17T00:00:00.000Z,53.915714,1216.130005,2272.090088,11770.73047,6.3517,0.7429,76.97,35.5,20.23,25.540001,10.665,56.380001,12.71,3.394378,1051.8,50.38
2011-11-18T00:00:00.000Z,53.56286,1215.650024,2253.949951,11796.16016,6.3568,0.74,76.9,35.299999,20.32,25.299999,10.695,55.669998,12.66,3.394378,1051.8,50.36
2011-11-21T00:00:00.000Z,52.715714,1192.97998,2211.139893,11547.30957,6.3619,0.7408,76.94,34.34,20.469999,25,10.53,54.27,12.56,3.394378,1051.8,49.42
2011-11-22T00:00:00.000Z,53.787144,1188.040039,2216.330078,11493.71973,6.3611,0.7399,76.98,33.32,20.08,24.790001,10.76,54.48,12.56,3.394378,1051.8,49.19
2011-11-23T00:00:00.000Z,52.427143,1161.790039,2166.540039,11257.54981,6.3583,0.7498,77.28,32.509998,18.360001,24.469999,10.54,52.029999,12.2,3.394378,1051.8,48.06
2011-11-25T00:00:00.000Z,51.938572,1158.670044,2150.879883,11231.65039,6.3816,0.7555,77.73,32.279999,18.34,24.299999,10.57,51.860001,12.07,3.394378,1051.8,47.9
2011-11-28T00:00:00.000Z,53.73143,1192.550049,2224.219971,11523.00977,6.385,0.7511,78.09,32.900002,19.030001,24.870001,10.985,53.939999,12.55,3.394378,1051.8,49.38
2011-11-29T00:00:00.000Z,53.314285,1195.189941,2211.389893,11555.62988,6.3773,0.7505,77.97,33.23,19.07,24.84,11.045,53.110001,12.4,3.394378,1051.8,49.47
2011-11-30T00:00:00.000Z,54.6,1246.959961,2295.199951,12045.67969,6.3788,0.744,77.6,34.860001,20.27,25.58,11.335,54.799999,12.92,3.394378,1051.8,51.64
2011-12-01T00:00:00.000Z,55.41857,1244.579956,2309.199951,12020.03027,6.3685,0.7429,77.77,35.209999,20.4,25.280001,11.215,54.73,13.21,2.962419,1058.5,51.53
2011-12-02T00:00:00.000Z,55.67143,1244.280029,2302.040039,12019.41992,6.3603,0.7461,77.99,35.259998,20.709999,25.219999,11.4,54.34,13.12,2.962419,1058.5,51.56
2011-12-05T00:00:00.000Z,56.144287,1257.079956,2326.949951,12097.83008,6.364,0.7461,77.81,35.950001,21.120001,25.700001,11.285,54.490002,13.22,2.962419,1058.5,52.12
2011-12-06T00:00:00.000Z,55.85,1258.469971,2321.48999,12150.12988,6.3647,0.7461,77.75,35.869999,20.860001,25.66,11.245,54.830002,12.94,2.962419,1058.5,52.15
2011-12-07T00:00:00.000Z,55.584286,1261.01001,2320.540039,12196.37012,6.3651,0.7457,77.68,35.799999,20.66,25.6,11.27,54.450001,13.22,2.962419,1058.5,52.24
2011-12-08T00:00:00.000Z,55.80857,1234.349976,2282.590088,11997.7002,6.3627,0.7494,77.68,34.740002,20.08,25.4,10.7,54.07,12.94,2.962419,1058.5,51.07
2011-12-09T00:00:00.000Z,56.23143,1255.189941,2318.679932,12184.25977,6.3644,0.7475,77.61,35.200001,20.65,25.700001,10.94,55.18,13.08,2.962419,1058.5,52
2011-12-12T00:00:00.000Z,55.977142,1236.469971,2292.23999,12021.38965,6.3609,0.7582,77.96,34.360001,20.280001,25.51,10.795,54.779999,12.93,2.962419,1058.5,51.23
2011-12-13T00:00:00.000Z,55.544285,1225.72998,2268.370117,11954.94043,6.3655,0.7671,77.97,33.91,19.73,25.76,10.92,54.189999,12.72,2.962419,1058.5,50.69
2011-12-14T00:00:00.000Z,54.31286,1211.819946,2233.030029,11823.48047,6.3712,0.7706,78.12,33.689999,19.219999,25.59,10.715,53.099998,12.55,2.962419,1058.5,50.09
2011-12-15T00:00:00.000Z,54.134285,1215.75,2226.709961,11868.80957,6.374,0.7683,77.85,34.049999,19.51,25.559999,10.635,52.549999,12.5,2.962419,1058.5,50.3
2011-12-16T00:00:00.000Z,54.431427,1219.660034,2238.179932,11866.38965,6.3484,0.7671,77.77,34.16,19.42,26,10.33,52.610001,12.76,2.962419,1058.5,50.54
2011-12-19T00:00:00.000Z,54.60143,1205.349976,2215.27002,11766.25977,6.3377,0.7694,78.02,33.459999,18.959999,25.530001,10.29,51.919998,12.32,2.962419,1058.5,49.89
2011-12-20T00:00:00.000Z,56.564285,1241.300049,2281.939941,12103.58008,6.347,0.7644,77.86,35.279999,19.950001,26.030001,10.625,54.110001,12.66,2.962419,1058.5,51.42
2011-12-21T00:00:00.000Z,56.635715,1243.719971,2249.030029,12107.74023,6.3388,0.7667,78.08,35.119999,19.4,25.76,10.575,53.490002,12.71,2.962419,1058.5,51.52
2011-12-22T00:00:00.000Z,56.935715,1254,2266.77002,12169.65039,6.3395,0.7663,78.17,35.939999,19.77,25.809999,10.62,54.380001,12.91,2.962419,1058.5,51.95
2011-12-23T00:00:00.000Z,57.618572,1265.329956,2287.570068,12294,6.3373,0.7666,78.08,36.209999,19.91,26.030001,10.72,54.630001,12.92,2.962419,1058.5,52.39
2011-12-27T00:00:00.000Z,58.075714,1265.430054,2293.120117,12291.34961,6.3218,0.7651,77.88,36.380001,20.110001,26.040001,10.46,54.869999,13.02,2.962419,1058.5,52.42
2011-12-28T00:00:00.000Z,57.52,1249.640015,2267.080078,12151.41016,6.3212,0.773,77.95,35.599998,19.549999,25.82,10.39,54.34,12.92,2.962419,1058.5,51.72
2011-12-29T00:00:00.000Z,57.874287,1263.02002,2285.070068,12287.04004,6.319,0.7715,77.67,35.849998,19.91,26.02,10.67,54.849998,13.02,2.962419,1058.5,52.28
2011-12-30T00:00:00.000Z,57.857143,1257.599976,2277.830078,12217.55957,6.2939,0.7728,76.89,35.779999,19.66,25.959999,10.79,54.700001,12.91,2.962419,1058.5,52.08
2012-01-03T00:00:00.000Z,58.747143,1277.060059,2321.959961,12397.37988,6.2941,0.7663,76.74,36.029999,20.110001,26.77,11.035,55.27,13.26,2.925217,1111,52.85
2012-01-04T00:00:00.000Z,59.06286,1277.300049,2329.709961,12418.41992,6.2945,0.7726,76.72,35.98,20.18,27.4,11.15,55.830002,13.14,2.925217,1111,52.83
2012-01-05T00:00:00.000Z,59.71857,1281.060059,2348.97998,12415.7002,6.3016,0.7823,77.17,36.139999,20.76,27.68,11.095,56.060001,13.26,2.925217,1111,53.03
2012-01-06T00:00:00.000Z,60.342857,1277.810059,2356.169922,12359.91992,6.3094,0.7862,76.96,35.900002,20.870001,28.110001,11.025,56.16,13.15,2.925217,1111,52.93
2012-01-09T00:00:00.000Z,60.247143,1280.699951,2350.649902,12392.69043,6.3146,0.7834,76.88,36.599998,21.33,27.74,11.06,55.91,13.38,2.925217,1111,53.06
2012-01-10T00:00:00.000Z,60.462856,1292.079956,2367.379883,12462.46973,6.3148,0.7828,76.86,36.759998,21.43,27.84,11.21,55.75,13.77,2.925217,1111,53.57
2012-01-11T00:00:00.000Z,60.364285,1292.47998,2372.25,12449.4502,6.3154,0.7871,76.87,36.91,21.48,27.719999,11.355,55.619999,13.66,2.925217,1111,53.64
2012-01-12T00:00:00.000Z,60.19857,1295.5,2381.98999,12471.01953,6.3181,0.7797,76.79,37.310001,21.5,28,11.43,56.330002,13.83,2.925217,1111,53.79
2012-01-13T00:00:00.000Z,59.97286,1289.089966,2371.97998,12422.05957,6.3068,0.7891,76.96,36.619999,21.040001,28.25,11.44,56.540001,13.75,2.925217,1111,53.52
2012-01-17T00:00:00.000Z,60.67143,1293.670044,2393.23999,12482.07031,6.3139,0.7851,76.82,37.040001,21.68,28.26,11.54,57.139999,13.46,2.925217,1111,53.71
2012-01-18T00:00:00.000Z,61.30143,1308.040039,2425.959961,12578.9502,6.3119,0.7776,76.79,39.150002,22.360001,28.23,11.755,57.59,13.83,2.925217,1111,54.35
2012-01-19T00:00:00.000Z,61.107143,1314.5,2441.699951,12623.98047,6.3167,0.7714,77.08,39.669998,23.15,28.120001,11.9,58,14.26,2.925217,1111,54.64
2012-01-20T00:00:00.000Z,60.04286,1315.380005,2437.02002,12720.48047,6.334,0.7732,77.02,39.779999,23,29.709999,11.91,57.73,13.97,2.925217,1111,54.66
2012-01-23T00:00:00.000Z,61.05857,1316,2437.219971,12708.82031,6.334,0.7674,77,39.5,23.110001,29.73,11.71,58.150002,14.01,2.925217,1111,54.68
2012-01-24T00:00:00.000Z,60.05857,1314.650024,2433.959961,12675.75,6.334,0.7679,77.68,39.849998,23.17,29.34,11.8,58.68,13.93,2.925217,1111,54.7
